"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"d1b559b5-191a-4d39-866c-4b1d8f631688","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:21:26.608Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"d1b559b5-191a-4d39-866c-4b1d8f631688","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:21:26.608Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"d1b559b5-191a-4d39-866c-4b1d8f631688","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:21:26.608Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"d1b559b5-191a-4d39-866c-4b1d8f631688","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:21:26.624Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"d1b559b5-191a-4d39-866c-4b1d8f631688","'audit' Policy action.","Succeeded","Policy","Warning","2023-07-21T11:21:26.624Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"d1b559b5-191a-4d39-866c-4b1d8f631688","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:21:26.670Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"d1b559b5-191a-4d39-866c-4b1d8f631688","'audit' Policy action.","Succeeded","Policy","Warning","2023-07-21T11:21:26.670Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"5a896b7c-f930-4f35-9481-a82d90ef8340","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-21T11:13:56.904Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"5a896b7c-f930-4f35-9481-a82d90ef8340","List clusterAdmin credential","Started","Administrative","Informational","2023-07-21T11:13:56.425Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"5a896b7c-f930-4f35-9481-a82d90ef8340","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-21T11:13:56.566Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"5a896b7c-f930-4f35-9481-a82d90ef8340","List clusterUser credential","Started","Administrative","Informational","2023-07-21T11:13:56.748Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"4dc4fa2d-f838-4b82-ae8e-db739c923396","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-21T11:13:49.300Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"4dc4fa2d-f838-4b82-ae8e-db739c923396","List clusterAdmin credential","Started","Administrative","Informational","2023-07-21T11:13:48.831Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"4dc4fa2d-f838-4b82-ae8e-db739c923396","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-21T11:13:48.956Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"4dc4fa2d-f838-4b82-ae8e-db739c923396","List clusterUser credential","Started","Administrative","Informational","2023-07-21T11:13:49.160Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"230290b6-75c1-401f-9a32-839c505b794b","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-21T11:13:34.462Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"230290b6-75c1-401f-9a32-839c505b794b","List clusterAdmin credential","Started","Administrative","Informational","2023-07-21T11:13:34.114Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"230290b6-75c1-401f-9a32-839c505b794b","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-21T11:13:34.255Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"230290b6-75c1-401f-9a32-839c505b794b","List clusterUser credential","Started","Administrative","Informational","2023-07-21T11:13:34.322Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"3a1278e6-fb39-487e-9fe0-ba7fde047a6e","Health Event Resolved","Resolved","Resource Health","Informational","2023-07-21T11:11:40.582Z","7d078127-0cf0-434b-8631-b61ed94c10de","","MICROSOFT.COMPUTE/virtualmachinescalesets/virtualmachines","MC_VIYA4-RG_VIYA4-AKS_NORTHEUROPE","/SUBSCRIPTIONS/7D078127-0CF0-434B-8631-B61ED94C10DE/RESOURCEGROUPS/MC_VIYA4-RG_VIYA4-AKS_NORTHEUROPE/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-STATEFUL-50300502-VMSS/VIRTUALMACHINES/2"
"3a1278e6-fb39-487e-9fe0-ba7fde047a6e","Health Event Updated","Updated","Resource Health","Informational","2023-07-21T11:11:30.365Z","7d078127-0cf0-434b-8631-b61ed94c10de","","MICROSOFT.COMPUTE/virtualmachinescalesets/virtualmachines","MC_VIYA4-RG_VIYA4-AKS_NORTHEUROPE","/SUBSCRIPTIONS/7D078127-0CF0-434B-8631-B61ED94C10DE/RESOURCEGROUPS/MC_VIYA4-RG_VIYA4-AKS_NORTHEUROPE/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-STATEFUL-50300502-VMSS/VIRTUALMACHINES/2"
"72a2132b-69ca-47cd-9175-cc3f89b70bd6","Health Event Updated","Updated","Resource Health","Informational","2023-07-21T11:11:29.911Z","7d078127-0cf0-434b-8631-b61ed94c10de","","MICROSOFT.COMPUTE/virtualmachinescalesets/virtualmachines","MC_VIYA4-RG_VIYA4-AKS_NORTHEUROPE","/SUBSCRIPTIONS/7D078127-0CF0-434B-8631-B61ED94C10DE/RESOURCEGROUPS/MC_VIYA4-RG_VIYA4-AKS_NORTHEUROPE/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-STATEFUL-50300502-VMSS/VIRTUALMACHINES/2"
"f2df245d-0ba2-428d-b8fb-b204df27d7a5","Create or Update Route Table","Succeeded","Administrative","Informational","2023-07-21T11:10:28.783Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Network/routeTables","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourcegroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Network/routeTables/aks-agentpool-31394748-routetable"
"a51f720b-0b92-499d-bc61-1bd38568703b","Create or Update Virtual Machine Scale Set","Succeeded","Administrative","Informational","2023-07-21T11:09:21.170Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourcegroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'audit' Policy action.","Succeeded","Policy","Warning","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'audit' Policy action.","Succeeded","Policy","Warning","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'audit' Policy action.","Succeeded","Policy","Warning","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'audit' Policy action.","Succeeded","Policy","Warning","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"a51f720b-0b92-499d-bc61-1bd38568703b","'audit' Policy action.","Succeeded","Policy","Warning","2023-07-21T11:07:21.406Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/virtualMachineScaleSets","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-50300502-vmss"
"858824a0-99c8-4b1d-b0ef-49fb23a4efe5","Create or Update Disk","Succeeded","Administrative","Informational","2023-07-21T11:09:11.330Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/disks","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourcegroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/disks/pvc-2cd69529-d92c-4d8b-82a0-15fa5588f92a"
"ebad683c-758d-4a91-8ba3-5e11bf722073","Create or Update Disk","Succeeded","Administrative","Informational","2023-07-21T11:09:10.056Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/disks","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourcegroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/disks/pvc-202ef006-34de-4e4f-a1b8-00c780459c29"
"33dc8928-447b-43a5-8b7f-84750209b6c9","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-21T11:05:55.751Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"33dc8928-447b-43a5-8b7f-84750209b6c9","List clusterUser credential","Started","Administrative","Informational","2023-07-21T11:05:55.455Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"33dc8928-447b-43a5-8b7f-84750209b6c9","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-21T11:05:55.580Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"33dc8928-447b-43a5-8b7f-84750209b6c9","List clusterAdmin credential","Started","Administrative","Informational","2023-07-21T11:05:55.626Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"e86ff0f3-e44d-4938-bd74-0f4cf96afeca","Create or Update Disk","Succeeded","Administrative","Informational","2023-07-21T11:04:41.044Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/disks","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourcegroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/disks/pvc-6c88d5b6-ad24-4a51-9892-0ea458442334"
"6589da68-f9e3-4785-9e31-52aa28122f26","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-21T11:04:15.332Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"6589da68-f9e3-4785-9e31-52aa28122f26","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-21T11:04:14.794Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"6589da68-f9e3-4785-9e31-52aa28122f26","List clusterUser credential","Started","Administrative","Informational","2023-07-21T11:04:15.082Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"6589da68-f9e3-4785-9e31-52aa28122f26","List clusterAdmin credential","Started","Administrative","Informational","2023-07-21T11:04:14.669Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"e0e1c122-a75c-443a-b3cc-2cafc6f75787","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-21T11:04:14.419Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"e0e1c122-a75c-443a-b3cc-2cafc6f75787","List clusterUser credential","Started","Administrative","Informational","2023-07-21T11:04:13.935Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"e0e1c122-a75c-443a-b3cc-2cafc6f75787","List clusterAdmin credential","Started","Administrative","Informational","2023-07-21T11:04:14.169Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"e0e1c122-a75c-443a-b3cc-2cafc6f75787","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-21T11:04:14.170Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"ddf2a787-6333-4714-872f-4a4a23a2d01f","Create or Update Disk","Succeeded","Administrative","Informational","2023-07-21T11:03:15.233Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/disks","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourcegroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/disks/pvc-039d0aaf-5300-46e3-b468-db42e92a7999"
"ddf2a787-6333-4714-872f-4a4a23a2d01f","Create or Update Disk","Started","Administrative","Informational","2023-07-21T10:53:08.845Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/disks","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/disks/pvc-039d0aaf-5300-46e3-b468-db42e92a7999"
"ddf2a787-6333-4714-872f-4a4a23a2d01f","Create or Update Disk","Accepted","Administrative","Informational","2023-07-21T10:53:09.204Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/disks","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/disks/pvc-039d0aaf-5300-46e3-b468-db42e92a7999"
"ddf2a787-6333-4714-872f-4a4a23a2d01f","Create or Update Disk","Succeeded","Administrative","Informational","2023-07-21T10:53:14.949Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Compute/disks","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourcegroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/disks/pvc-039d0aaf-5300-46e3-b468-db42e92a7999"
"f2df245d-0ba2-428d-b8fb-b204df27d7a5","Create or Update Route Table","Succeeded","Administrative","Informational","2023-07-21T11:00:28.543Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Network/routeTables","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourcegroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Network/routeTables/aks-agentpool-31394748-routetable"
"f2df245d-0ba2-428d-b8fb-b204df27d7a5","Create or Update Route Table","Started","Administrative","Informational","2023-07-21T10:58:27.336Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Network/routeTables","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Network/routeTables/aks-agentpool-31394748-routetable"
"f2df245d-0ba2-428d-b8fb-b204df27d7a5","Create or Update Route Table","Accepted","Administrative","Informational","2023-07-21T10:58:27.540Z","7d078127-0cf0-434b-8631-b61ed94c10de","78b968b9-3ef2-4fe6-95b9-bd3e1c15abbf","Microsoft.Network/routeTables","mc_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/mc_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Network/routeTables/aks-agentpool-31394748-routetable"
